ID,trait1,group,litter,genetic,omic1,omic2,omic3,omic4,omic5,omic6,omic7,omic8,omic9,omic10,genetic_direct,genetic_indirect,genetic_total
3178,0.624809,8,214,0.067022,0.290004,-1.838097,-1.092904,0.997307,-1.135727,-0.267060,0.912231,0.130802,-0.026165,-0.820926,0.067022,0.641584,0.708606
3179,0.981429,9,103,0.444754,-0.960389,-0.467796,-0.334610,0.137006,0.009418,-0.406808,0.919794,0.983591,0.170056,-0.206973,0.444754,-0.945812,-0.501058
3180,-0.234565,26,235,-0.132434,0.651749,0.912382,0.940901,1.608238,-1.269252,-0.574064,-0.619451,0.606480,-1.700155,0.286594,-0.132434,-0.775937,-0.908371
3181,-0.798470,23,10,0.065302,-0.132405,-1.012209,2.307278,1.866450,0.206741,0.088893,0.774787,0.265710,0.102834,-1.724110,0.065302,-0.885967,-0.820665
3183,0.702956,8,230,-0.026362,-0.524386,-0.532474,0.270035,-1.217985,-0.739835,0.516956,0.187682,0.013323,0.072185,-2.436654,-0.026362,1.188866,1.162504
3184,-0.603949,47,12,-0.388364,0.036908,2.366422,-0.326336,1.088576,0.434629,-1.123607,0.451751,-0.879969,-1.891433,-0.636886,-0.388364,0.667644,0.279280
3188,1.279527,19,48,0.219523,0.069968,0.644238,-0.981025,1.035364,-0.429264,1.560661,-1.003083,-0.653975,0.087969,1.660997,0.219523,-0.117419,0.102103
3189,-2.465961,18,227,-0.084729,-0.728839,1.815398,1.023342,0.834303,-1.239287,-0.419945,1.420891,-0.117068,0.028052,-1.539004,-0.084729,-0.549891,-0.634619
3190,-0.768188,24,278,0.076317,-2.404986,1.900364,0.402625,-0.078727,0.001896,-1.553898,1.455066,-0.360688,-0.704111,-0.526726,0.076317,-0.335098,-0.258781
3191,1.108711,32,215,0.227562,-1.049478,0.355779,-0.266792,0.017970,1.409240,0.608808,-0.279760,-1.171887,-0.412343,-0.234083,0.227562,0.073320,0.300882
3192,0.622868,15,225,0.022271,-0.565274,-0.655180,-0.947914,-0.823442,-1.521530,-1.723435,1.810360,1.248632,1.000158,0.829644,0.022271,0.388887,0.411158
3193,1.635105,37,275,0.005182,-0.739149,-2.425963,1.665011,-1.559178,-0.604515,1.071038,-1.531858,-1.517100,0.143032,0.543620,0.005182,0.234402,0.239583
3195,0.712482,44,170,0.170492,1.063493,-0.865110,-1.358483,-1.053884,-1.410604,1.062560,1.767810,1.336470,0.561927,0.341527,0.170492,0.081801,0.252293
3196,2.598481,15,259,0.598694,0.672644,0.546037,-1.113063,-1.188713,-1.021136,0.310105,-0.212038,0.765200,-0.779260,-0.395306,0.598694,-0.072107,0.526588
3197,1.795995,35,38,0.463788,0.697446,1.264009,0.018156,0.254833,-0.563158,-0.542709,-0.462597,0.311833,-0.595443,0.483554,0.463788,-0.075071,0.388717
3198,-1.491996,11,76,0.141277,-0.041167,1.288621,-0.181626,-0.423188,-0.000188,0.646622,-0.491013,0.322372,1.097260,0.782418,0.141277,-0.602905,-0.461628
3200,0.391647,42,199,-0.321386,0.544080,-1.600910,-1.272486,0.307131,1.805996,0.406938,0.033925,0.269551,-1.219649,0.926612,-0.321386,0.215251,-0.106136
3202,2.342200,21,231,0.024156,0.131609,0.246861,-2.940315,1.297589,-0.546969,0.039714,0.155842,0.754992,-2.873280,0.888485,0.024156,0.696707,0.720863
3203,-1.263731,12,249,-0.566360,1.888662,-0.329088,-0.756408,0.588783,-0.246803,0.011488,1.767710,-1.524463,-0.170345,0.844700,-0.566360,-0.069977,-0.636337
3205,-1.901413,48,199,-0.609895,2.349679,-0.725355,0.117616,0.139115,-0.795976,-0.781946,0.850454,-0.357298,1.210471,-0.062621,-0.609895,0.401226,-0.208669
3206,0.268477,7,81,-0.413629,0.726073,1.039739,-1.486290,-0.990496,0.450811,-0.584272,-0.445160,0.675404,-0.159169,0.437668,-0.413629,-0.230606,-0.644235
3207,1.304596,40,167,0.190056,1.091499,-1.536088,-1.836349,-0.274571,-0.852852,0.525723,0.133668,1.848329,1.067344,1.910313,0.190056,0.027215,0.217272
3208,-1.771119,10,78,-0.023783,1.707841,1.703343,0.139445,0.869815,-0.760412,-0.443741,-0.687798,0.380540,0.345343,0.418480,-0.023783,-0.334170,-0.357954
3210,0.236341,0,277,0.093932,-0.729356,1.208128,1.354155,-0.178837,1.471090,0.407242,-1.133669,0.351774,-0.889845,-1.342341,0.093932,0.258575,0.352506
3211,-0.267427,17,208,-0.386682,-1.463594,-1.001452,0.451224,-1.302143,0.747283,1.354290,0.358300,1.340845,0.114943,-0.944513,-0.386682,-0.659984,-1.046666
3212,-0.393637,16,137,-0.367635,1.691667,-0.956866,-0.088842,1.726908,0.718820,1.271561,0.768042,-0.336836,-0.252575,0.108116,-0.367635,-0.329357,-0.696992
3214,-1.000729,36,197,-0.567382,-1.562493,2.310012,-1.183735,0.789332,-3.159664,0.340451,0.475032,-0.030908,0.677207,-0.616896,-0.567382,-0.107220,-0.674602
3215,-3.261045,7,107,-0.294181,1.267126,1.288621,0.366469,2.504941,0.089799,-0.545675,-0.404733,0.511250,0.357518,-0.875624,-0.294181,-0.628995,-0.923175
3216,-1.043635,35,192,-0.030305,0.554306,1.351703,-0.357489,0.395061,-0.906920,-0.069670,1.433069,0.778803,-0.191793,-0.468668,-0.030305,-0.825481,-0.855786
3217,-3.801315,2,221,-0.268335,0.301747,1.613654,-0.057430,1.587855,0.000090,0.410202,1.103554,0.616819,0.721002,-2.210643,-0.268335,-0.987378,-1.255713
3218,-1.121853,12,134,-0.005890,0.031818,-1.148151,-1.314453,0.003821,0.494791,-0.404834,0.821187,-0.489877,1.386116,-0.344217,-0.005890,-0.495775,-0.501666
3220,0.094275,21,38,-0.041850,1.816367,-0.343382,0.228199,-0.961189,0.979694,-0.300365,-0.596527,0.767523,-0.284601,-1.427846,-0.041850,0.564507,0.522657
3221,0.688285,33,102,-0.056733,-0.834779,0.840117,-0.994053,0.228129,-0.393197,-0.299538,-1.058662,-0.425887,0.270203,2.132628,-0.056733,-0.712779,-0.769512
3223,-0.744168,33,77,-0.023004,-0.999889,1.064265,-0.440061,0.454476,0.040739,0.438154,-0.344765,-0.455664,0.705723,0.328932,-0.023004,-0.347608,-0.370612
3224,0.189993,9,298,0.477741,-0.361953,0.285375,-0.153694,-0.944145,-1.820651,-0.822290,0.135271,0.621099,0.326264,-1.522704,0.477741,0.224608,0.702350
3226,1.953826,33,193,-0.050885,-0.081520,-0.574421,-1.150521,0.692875,0.349848,1.002026,-0.519047,-0.271569,-0.130519,-1.368851,-0.050885,0.367110,0.316225
3227,-0.093212,31,259,-0.099612,-1.639232,0.011246,-0.306128,0.122241,0.808567,0.100015,-0.054516,-0.542039,0.866281,0.200768,-0.099612,-0.949842,-1.049454
3228,0.636865,23,253,0.009329,0.388206,-0.144688,-0.812114,0.317579,1.635871,1.812153,-1.291351,-0.059968,0.327596,-0.344965,0.009329,-0.185974,-0.176645
3229,0.594307,3,125,-0.316336,0.302953,-1.141439,-1.431547,-0.435776,1.568750,-0.323298,-1.497747,0.535630,-0.074510,1.086367,-0.316336,-0.563206,-0.879542
3230,2.436498,26,97,-0.074807,-0.830199,-2.134655,-0.735142,-2.624593,0.761883,-1.005836,0.020148,-0.622181,-1.411045,0.330027,-0.074807,0.106283,0.031476
3231,-0.054522,38,170,-0.117260,1.146885,-1.128777,0.226007,-0.781238,0.751681,-0.129342,-0.067015,-0.291906,-0.761051,-2.118055,-0.117260,0.693255,0.575995
3232,0.479392,41,212,0.287913,-0.225350,-0.159211,1.682152,0.907528,0.195296,0.252912,0.352101,0.605743,-0.886436,-1.422409,0.287913,-0.338494,-0.050581
3234,1.199970,2,297,-0.008276,-1.440144,-1.427305,1.286506,-0.459699,-1.418857,0.530812,0.719363,-0.769888,-0.726330,-0.391932,-0.008276,0.589243,0.580967
3235,1.181528,24,153,-0.088824,-0.828011,-0.092515,-1.403035,-0.098528,1.229137,0.962032,1.298404,-0.334389,-0.462784,-1.418969,-0.088824,0.023759,-0.065066
3236,1.081478,10,280,-0.086200,0.482549,-1.123293,-0.763893,1.319434,-0.008865,0.228974,-1.216770,-2.244690,0.899036,0.551695,-0.086200,0.138385,0.052185
3237,-0.988200,33,279,0.255781,1.001421,1.163973,-1.004605,0.684395,0.368233,-0.219312,-1.313846,0.397445,-0.267845,-0.417854,0.255781,-1.001510,-0.745729
3238,-3.033422,0,280,0.033463,0.236434,0.981006,1.098453,-0.601694,1.672359,0.936859,1.147742,-1.512100,1.439703,-0.984199,0.033463,-0.411104,-0.377641
3239,0.311786,32,265,-0.513450,-0.613121,2.161458,-0.413560,0.154211,0.299721,0.097250,-0.769238,0.539945,-0.249897,1.712590,-0.513450,-0.148884,-0.662333
3240,0.478374,33,35,0.191404,0.239427,1.095807,-0.063874,-0.290976,-1.167486,-0.596193,-1.445016,0.303506,-1.052134,0.078664,0.191404,-0.541885,-0.350481
3241,-0.402371,5,1,0.330543,0.417823,1.279469,-0.234616,-0.453146,-0.920418,0.256303,-0.308449,-0.712785,0.713141,0.743387,0.330543,-0.532422,-0.201880
3242,0.130201,47,89,-0.338413,2.027812,0.559856,-0.789109,-0.918996,-0.718691,0.834628,-0.402407,-0.686088,-0.084462,-0.753226,-0.338413,0.626913,0.288500
3243,3.132605,13,204,-0.911600,-0.140215,-1.006703,-2.103229,-0.621577,0.309778,1.104349,0.100953,0.251821,-1.529943,-0.070326,-0.911600,0.646528,-0.265072
3244,-0.416498,26,261,0.254887,0.848572,0.742388,-0.433193,-0.203248,-0.167351,0.369708,0.649975,0.378937,0.740615,-0.669032,0.254887,0.076626,0.331513
3245,-2.489401,1,259,-0.077863,0.566310,2.385166,0.476770,-1.489713,-1.065059,-0.641682,0.347971,0.231100,0.333592,-0.180505,-0.077863,-0.493989,-0.571852
3246,-1.415154,42,258,0.066914,1.754182,0.191416,0.550865,-1.492844,0.558724,0.002218,1.206342,0.051069,-1.322502,-0.358242,0.066914,-0.060315,0.006599
3248,-0.781491,18,133,0.663122,0.716199,1.016327,-0.011052,0.314270,-0.292773,0.271424,-0.211488,-0.024355,1.343267,-0.392438,0.663122,-0.554648,0.108475
3249,-2.266081,31,68,-0.066915,0.517944,1.317285,0.222147,-0.058482,-0.889234,-0.162433,2.101660,0.950893,0.335185,0.683562,-0.066915,-1.049405,-1.116320
3250,0.850624,49,57,0.179016,-0.163900,2.439084,-0.009810,-0.715070,0.053889,1.546920,-0.906418,0.305535,-0.758850,-0.013534,0.179016,-0.808550,-0.629534
3252,0.588717,45,253,0.235523,-0.182878,-0.460816,-1.967439,-1.595082,0.787952,1.245924,-0.146719,-0.605718,1.195819,-0.635747,0.235523,-0.220271,0.015252
3253,-0.785653,31,213,-0.402562,-0.108623,-0.800270,1.042707,1.141547,1.842935,2.494085,0.461894,0.053595,0.586445,-1.274572,-0.402562,0.268095,-0.134467
3254,0.891415,14,37,0.388761,-1.503504,-0.225897,1.635585,-0.204028,-0.323608,0.388565,-0.344938,2.189490,-0.094638,-1.855370,0.388761,-0.276619,0.112142
3255,-0.728664,45,38,0.096882,1.202639,-0.987105,1.662243,-0.383337,-0.805167,-0.261139,0.615797,-0.030825,0.062069,-0.089043,0.096882,-0.886431,-0.789549
3256,-0.931586,19,119,-0.475114,-0.916345,0.708787,-0.663961,-2.112737,-0.254867,-0.668223,0.360747,-0.821922,0.543999,0.653365,-0.475114,-0.279097,-0.754210
3257,-0.141145,32,152,0.340663,-0.581353,-0.094940,0.273875,0.738857,0.653033,0.133858,-0.504604,0.349048,0.818203,0.810927,0.340663,-0.345858,-0.005195
3258,-1.104156,37,240,-0.340749,0.088809,0.307533,0.622400,-1.009870,0.579532,-1.538350,0.325767,-0.298696,-0.467513,-0.469833,-0.340749,-0.116293,-0.457043
3259,1.199020,36,249,0.291343,-1.078981,-0.175578,-1.230204,-1.575686,1.353640,0.328265,-2.755869,-0.390310,0.297746,-1.670096,0.291343,-0.234640,0.056703
3260,1.129948,32,133,0.041513,-0.784489,-1.064352,0.053276,0.683648,1.212458,0.024814,0.713052,-0.533864,0.077408,-1.157288,0.041513,-0.437623,-0.396110
3261,-1.505434,11,60,0.118994,-1.205010,-0.812125,-1.299911,1.149929,0.683467,-1.626034,-0.294026,-0.611065,1.861971,1.016513,0.118994,0.786718,0.905712
3262,-0.579630,2,33,-0.036342,0.104431,0.941964,0.491846,-0.137028,-0.195366,0.111509,-0.221234,0.803037,-0.742041,-1.147294,-0.036342,0.400186,0.363844
3263,-2.068779,33,241,0.045975,-0.367015,0.346334,-0.748241,-1.233645,1.159521,-0.259190,1.495959,0.281898,1.775905,-2.469726,0.045975,-0.938909,-0.892934
3264,-1.729206,5,116,-0.419388,-1.084754,-1.125281,-0.136302,2.453152,0.146979,-0.906011,0.384852,1.730652,1.748566,0.629064,-0.419388,-0.403327,-0.822715
3265,-1.635944,6,62,-0.320362,0.256645,-0.944318,0.689664,1.100868,0.916004,-1.745253,1.235741,-0.548634,0.820417,-1.031312,-0.320362,-1.449656,-1.770018
3266,1.717488,39,225,0.117702,-1.920996,-1.155459,-0.546161,1.974973,1.369194,-0.430560,-0.287036,-0.414276,-0.509179,0.232001,0.117702,0.210707,0.328409
3267,-0.479132,19,198,0.203159,-2.501858,0.790014,0.252614,1.465660,-0.196153,-0.514150,1.039563,-0.846759,0.641766,0.575444,0.203159,-0.143898,0.059261
3268,0.912775,43,108,0.155436,0.088577,-1.353278,-0.726895,-0.093704,-0.191272,-1.847861,-1.150529,-0.726819,0.666113,1.023434,0.155436,0.340244,0.495680
3270,2.013168,6,68,0.420845,-1.237263,-0.990592,0.041069,-0.298063,-0.659534,-0.558835,-1.249588,-1.385468,1.188165,1.005757,0.420845,0.204300,0.625146
3271,1.003004,28,8,0.559153,-1.211331,0.519566,0.444999,1.194711,0.622097,0.200508,-1.145319,0.499629,-0.341080,0.905011,0.559153,0.128548,0.687701
3272,-0.438147,19,90,0.505071,-1.138965,1.578942,0.177951,2.084219,1.449494,-1.298943,-0.208741,-0.671197,-1.797522,-1.575344,0.505071,0.422283,0.927355
3274,-1.007319,31,161,-0.292721,-1.275508,1.317580,-0.757929,0.033797,1.169088,-0.148964,-1.701741,0.408055,-0.620623,-0.713096,-0.292721,0.255083,-0.037638
3275,-0.283087,33,278,0.641151,-0.380947,-1.069217,-0.646317,-0.715443,-0.651974,-1.185332,1.179053,0.549371,-0.021622,0.720491,0.641151,-0.516803,0.124348
3276,1.571016,34,162,0.312137,-0.322788,-0.964752,-0.430864,-0.695353,-0.208360,2.092302,0.130124,0.234744,-0.331276,0.376376,0.312137,0.657545,0.969682
3277,1.184993,39,85,0.584090,1.378658,-0.663378,0.665386,-0.545991,1.018350,1.732364,-0.543775,0.079070,0.496980,2.870045,0.584090,-0.085488,0.498602
3278,0.265746,16,59,0.108327,-0.404542,-1.604014,1.155164,2.629309,0.823187,0.018900,0.268509,0.442795,-0.877838,0.387871,0.108327,-0.261460,-0.153134
3280,0.041041,24,176,0.433737,0.385644,-0.981165,0.139966,-0.961209,0.220156,-0.097629,1.519611,0.582046,1.251943,1.158006,0.433737,-0.774655,-0.340917
3284,0.358095,25,45,-0.048796,0.506906,-1.254430,0.455401,-0.449092,0.968815,-0.159657,0.095759,0.362363,0.505679,-1.156074,-0.048796,0.734837,0.686041
3285,0.975032,35,290,0.114870,0.581310,-1.020714,-0.037423,-0.349819,1.521175,-0.554896,-0.446669,-0.611300,-0.043047,0.106226,0.114870,1.163396,1.278266
3287,1.868484,14,49,-0.231574,-0.546141,-0.089069,0.355476,-0.809482,0.647253,0.978004,-1.718032,0.117021,-1.329812,-0.710153,-0.231574,1.435032,1.203458
3288,2.864774,2,9,0.119038,-0.492969,-0.004109,0.293729,-2.015775,-1.523491,-0.051957,-0.190277,-1.198369,-0.221782,0.171859,0.119038,-0.428643,-0.309605
3289,-0.069239,29,92,0.007223,1.114715,0.123308,1.292367,-0.786798,0.060847,0.254609,-0.855125,-0.857259,-0.052545,0.746101,0.007223,0.381924,0.389147
3290,1.860389,48,165,-0.265960,1.564150,0.011407,0.420720,-1.674245,-1.301982,1.482613,-1.014597,0.714896,-0.333256,0.749496,-0.265960,0.361692,0.095732
3291,-0.606183,40,86,-0.307724,1.099736,-1.222612,2.393303,0.472804,-2.727461,0.133979,-0.071101,-2.095168,1.817793,0.304036,-0.307724,0.022693,-0.285030
3292,0.672722,9,99,0.162442,1.653470,-0.816444,1.402907,0.325061,0.411798,1.346802,0.727702,-1.263371,-1.477528,-0.219239,0.162442,-0.092649,0.069793
3293,-0.715597,13,229,-0.464161,1.561633,0.537052,1.476786,-0.008286,-1.885846,-0.354199,0.706527,3.346532,-1.687292,-0.122369,-0.464161,-1.361943,-1.826104
3294,-0.995738,2,90,0.224950,1.723536,1.357849,0.997126,-0.926951,0.613251,-0.528829,0.763729,0.267719,0.103245,-1.392419,0.224950,-1.287397,-1.062447
3295,-0.394522,35,46,-0.241897,-0.307800,0.266603,-0.692747,-0.837989,0.558440,-0.559328,0.655418,0.183913,0.289436,-0.177112,-0.241897,0.357655,0.115758
3296,0.831648,38,159,0.019424,-0.535703,0.827114,-0.695925,-0.219890,-0.509909,0.486358,-0.901626,1.803096,0.932714,-1.082592,0.019424,-0.055376,-0.035952
3298,1.151437,48,141,0.277109,-0.017280,1.023643,-0.301515,0.879520,-0.095559,1.653179,0.236959,-1.021559,-1.214102,-0.729970,0.277109,0.128538,0.405648
3299,4.539347,24,198,0.457289,-1.946486,-1.075923,-1.529719,0.228309,-1.437422,1.306965,0.812767,-1.088852,-1.200197,-0.502856,0.457289,-0.199274,0.258015
3301,-1.267441,25,18,0.598161,-1.163158,0.385327,1.634999,0.068725,-0.012282,-2.469567,1.030923,-2.179262,2.027539,0.354487,0.598161,-0.814322,-0.216161
3303,0.473007,29,253,-0.040718,0.163282,1.013210,-0.335518,0.841725,0.004077,-0.458662,-0.915963,-1.343767,0.092150,1.117505,-0.040718,0.613412,0.572694
3305,-0.366194,2,144,0.211198,-0.773717,0.987430,0.160798,-0.004260,0.559503,0.017452,0.217443,-0.637573,1.047916,1.448313,0.211198,0.078911,0.290109
3306,-0.463428,23,24,0.269487,1.102930,1.386707,0.625367,0.323012,-0.329508,0.792105,0.259179,-1.276083,-0.300225,-0.044296,0.269487,-0.060261,0.209226
3307,-0.484725,35,3,-0.194280,-1.596213,-0.746656,-0.206501,-1.193514,-1.044546,-0.825922,1.050373,-0.803442,0.669908,1.023887,-0.194280,0.529059,0.334779
3309,-1.746737,27,104,-0.093998,-0.879076,0.758044,0.095796,-1.433596,1.321199,-1.222398,-0.803981,0.855709,0.372294,-0.836513,-0.093998,-0.196327,-0.290325
3310,-0.159755,22,117,0.500200,-0.308275,-0.086950,-1.907724,0.512233,-0.190053,-0.975523,-0.275484,-1.465488,0.289117,-0.752668,0.500200,0.484094,0.984295
3311,0.012379,15,105,0.271929,-1.056726,-1.075399,-0.608067,0.468930,0.157903,-0.846017,0.381877,0.367803,0.779832,-0.683807,0.271929,0.528357,0.800286
3313,0.559402,25,95,0.074203,-0.171108,0.163370,0.843439,-1.425168,-0.476305,0.068284,-0.063910,0.116042,-0.106089,-1.567569,0.074203,-0.323269,-0.249067
3314,1.796053,26,67,0.762174,0.971610,-1.074582,-1.124865,1.360355,-0.542433,-1.318989,0.138478,-0.400021,-1.084341,0.811933,0.762174,0.488418,1.250593
3315,-0.109675,19,295,0.382795,1.353965,-0.727398,0.650917,-0.667938,-0.265023,-0.528236,-1.396623,-0.894853,1.592698,-1.129911,0.382795,-0.475579,-0.092784
3316,2.762171,17,193,0.361037,-1.386635,-0.419245,-1.438103,-0.208562,-0.121877,-0.419141,-1.291003,-1.301447,-0.199958,-0.466993,0.361037,0.858023,1.219059
3319,-1.096724,2,185,0.283412,0.627391,0.090409,1.590493,-1.885439,-0.099247,-0.014858,-1.562544,-0.305669,1.847814,0.175755,0.283412,0.730309,1.013721
3320,3.726531,42,38,0.560347,-1.585056,-0.320129,-2.319753,-0.545537,0.004788,0.730604,-0.132371,-1.206093,-0.536487,0.165142,0.560347,1.102642,1.662989
3321,-0.543072,6,105,0.207879,-0.616128,1.019582,-1.523538,-1.496899,-1.074509,-0.816215,0.837379,-0.984803,-0.024565,1.054610,0.207879,0.293538,0.501418
3322,-0.892892,14,64,-0.357856,-0.127218,1.706052,0.998183,0.387826,0.369665,-0.100979,-0.154735,0.264085,-0.304565,-1.671230,-0.357856,-0.911693,-1.269549
3326,1.120562,12,28,0.183875,1.230281,-0.603567,-0.314947,-0.387798,-0.109062,1.481832,-0.777415,-1.879157,0.254862,-1.951496,0.183875,-0.727072,-0.543197
3327,-0.028158,37,76,0.184167,-0.808100,-0.340575,0.197794,-1.395318,0.353327,0.942455,1.237002,0.846796,0.494722,0.338964,0.184167,0.027314,0.211481
3328,2.557977,19,47,0.539823,0.157370,-0.269528,-2.182850,0.828821,0.657140,0.600765,-1.018707,-1.566519,-0.627897,0.895205,0.539823,0.329311,0.869133
3329,-0.887698,40,103,0.004493,0.571100,0.551320,-1.730220,0.087206,-1.128162,0.039953,-0.189976,-1.113209,1.472124,-0.827277,0.004493,0.336683,0.341176
3330,-0.161715,26,212,-0.051846,1.698428,-0.000796,-0.522078,-1.143446,-2.139467,0.715282,1.689279,0.553072,1.576913,-2.021308,-0.051846,0.477186,0.425340
3333,0.301874,21,122,0.161720,0.138330,-0.188107,0.150119,-1.535506,-0.121648,-0.645057,-0.614744,0.114575,0.128346,-0.996974,0.161720,-0.314265,-0.152545
3335,0.433977,24,115,0.320982,1.599514,0.912799,-1.146107,-0.026280,-0.003138,-0.191307,-1.449503,-0.514012,0.295473,-1.148592,0.320982,-0.146761,0.174221
3336,1.114477,42,264,-0.116914,-0.142375,-1.894575,-0.268325,0.735295,1.203467,-1.623640,-0.139333,1.870658,-1.056528,0.045040,-0.116914,0.944753,0.827839
3337,-0.844142,17,102,0.155421,1.375290,0.939090,0.121724,0.376179,1.159337,1.205326,0.227959,-0.242078,-0.362724,-0.778030,0.155421,-0.142114,0.013307
3338,0.599789,14,51,0.023459,0.336848,-2.494673,0.483274,-1.420210,-0.965985,-0.329177,-0.226525,1.537842,-0.245559,0.454906,0.023459,0.443222,0.466681
3339,-0.262711,1,5,0.441517,-1.189715,-0.240454,0.893690,0.025145,-1.119405,-1.065605,0.612271,0.171901,-0.174913,-0.673446,0.441517,-0.584034,-0.142517
3341,0.804864,1,282,0.377604,0.530609,-1.458874,-0.617497,-0.239159,-0.622325,-1.145036,0.433620,-0.286119,0.209507,-1.772152,0.377604,-0.444911,-0.067307
3342,-0.250459,43,193,-0.128691,0.486790,0.374480,-0.333799,0.134743,1.537970,-1.621757,1.419460,-0.614404,-0.940589,-1.166670,-0.128691,0.338084,0.209392
3344,2.752152,31,184,0.030174,0.180197,0.365299,-0.939638,-1.673628,-0.557932,1.079710,1.732700,-0.491240,-1.152112,1.257412,0.030174,0.220108,0.250282
3345,1.919715,27,265,-0.194390,-0.454841,-1.883406,1.667720,-0.652853,-0.715044,0.106987,-0.561939,-2.321185,-0.435488,1.097448,-0.194390,-0.152636,-0.347026
3346,1.069501,15,62,-0.081956,-0.869553,-1.173972,-1.751846,-0.572955,2.061153,0.324113,-0.543539,-1.093757,0.706490,-0.626857,-0.081956,0.274586,0.192629
3347,1.166079,1,115,0.426824,-2.249287,-0.624361,1.789668,-0.345770,0.979753,0.221126,-0.440763,-0.255825,0.292032,-0.730486,0.426824,0.947751,1.374575
3349,0.251577,36,130,-0.111250,1.080856,0.039329,0.033061,2.055521,-0.349433,1.322350,-0.557259,1.066717,-0.533245,0.162306,-0.111250,0.449976,0.338727
3350,-2.668714,23,184,-0.342078,-1.129572,1.945185,-0.517956,0.017329,-0.882623,-0.551649,1.804172,0.813545,-0.418770,1.102148,-0.342078,-0.978820,-1.320898
3351,-1.622874,32,148,-0.157387,0.162708,0.797061,0.158429,-1.112185,0.516336,1.853486,0.996643,-0.908231,1.194804,-0.125935,-0.157387,-0.798502,-0.955890
3352,-2.098016,41,82,-0.064307,0.511404,1.835184,1.412996,-0.191022,1.408408,-0.231546,1.519134,1.641151,0.386613,1.676707,-0.064307,-0.574910,-0.639216
3353,-1.438987,3,50,0.049454,0.045931,-1.058383,1.024959,0.554108,-0.279874,0.756245,2.401215,1.425156,-0.598163,-0.152685,0.049454,-0.297888,-0.248434
