Trait,Marker_ID,Estimate,SD,Model_Frequency
t1,33926,0.003917437,0.024516769,1.0
t1,33927,0.0046206894,0.024297342,1.0
t1,33933,0.0030996997,0.021636583,1.0
t1,33944,-0.0056105987,0.020926265,1.0
t1,33964,-0.0063665207,0.022202084,1.0
t1,33968,-0.00094110385,0.020084133,1.0
t1,33979,-0.0024593335,0.019762982,1.0
t1,33982,-0.008896552,0.026484158,1.0
t1,33986,0.0038234245,0.021379067,1.0
t1,33999,-3.494569e-6,0.025677923,1.0
t1,34025,-0.014767059,0.028653903,1.0
t1,34029,0.0043716626,0.017562559,1.0
t1,34034,0.008076029,0.02097982,1.0
t1,34038,0.00199451,0.017547766,1.0
t1,34054,0.0051513654,0.022224365,1.0
t1,34064,0.0060839253,0.021046223,1.0
t1,34067,-0.006686052,0.024644502,1.0
t1,34088,0.0041763275,0.021230686,1.0
t1,34101,0.0044606915,0.021200065,1.0
t1,34124,0.0036026961,0.022341896,1.0
t1,34128,0.0011568299,0.02211368,1.0
t1,34137,-0.006046011,0.019606942,1.0
t1,34142,0.0021076573,0.019658003,1.0
t1,34146,0.0010237027,0.023645027,1.0
t1,34159,-0.005061684,0.024447553,1.0
t1,34164,0.0030126919,0.02331101,1.0
t1,34183,-0.0003765489,0.020646162,1.0
t1,34192,0.0012402115,0.01744228,1.0
t1,34199,-0.003572412,0.028405715,1.0
t1,34211,0.0041552708,0.02146879,1.0
t1,34219,-0.004389083,0.024139006,1.0
t1,34223,0.0024768123,0.023364076,1.0
t1,34226,-0.004174149,0.0207621,1.0
t1,34233,-0.00643894,0.02589207,1.0
t1,34261,0.0071073687,0.020997288,1.0
t1,34274,0.0013893904,0.02468291,1.0
t1,34275,0.0042863623,0.021610152,1.0
t1,34280,-0.001975403,0.022723917,1.0
t1,34282,0.011544965,0.027109955,1.0
t1,34303,-0.00525942,0.026130656,1.0
t1,34311,0.0066428087,0.020848684,1.0
t1,34314,-0.00400814,0.023076016,1.0
t1,34317,0.00029833012,0.021751348,1.0
t1,34328,-0.006304388,0.024013244,1.0
t1,34355,0.0058312174,0.023409912,1.0
t1,34364,-0.007837927,0.016335776,1.0
t1,34373,-0.0043947883,0.022168426,1.0
t1,34376,0.0053181243,0.020510469,1.0
t1,34378,0.00069495407,0.019549666,1.0
t1,34386,0.0022419791,0.018571587,1.0
t1,34395,0.008976207,0.021323804,1.0
t1,34412,-0.004431547,0.023182321,1.0
t1,34419,-0.0022640608,0.02049783,1.0
t1,34430,0.010995095,0.021759085,1.0
t1,34446,0.010075099,0.029090686,1.0
t1,34457,0.0059445864,0.02144336,1.0
t1,34476,-0.0057107215,0.021339165,1.0
t1,34478,-9.3374736e-5,0.022095533,1.0
t1,34481,0.006991258,0.022578403,1.0
t1,34487,0.0047313557,0.018946532,1.0
t1,34504,-0.010973573,0.020579718,1.0
t1,34516,-0.004733192,0.020449454,1.0
t1,34519,-0.0012713912,0.026530188,1.0
t1,34522,-0.0011269734,0.021930946,1.0
t1,34529,-0.0048224456,0.02119433,1.0
t1,34530,0.0037117603,0.021468734,1.0
t1,34543,0.002301125,0.020164507,1.0
t1,34549,0.0041898843,0.021149086,1.0
t1,34583,0.007304273,0.02259296,1.0
t1,34591,0.0064841,0.027687218,1.0
t1,34612,-0.0033462867,0.022931712,1.0
t1,34620,-0.0034776896,0.021877062,1.0
t1,34634,-0.00032783695,0.022527074,1.0
t1,34636,0.0001845871,0.020159215,1.0
t1,34638,0.006051264,0.025081297,1.0
t1,34644,0.0043483637,0.021351043,1.0
t1,34654,0.00036073732,0.02269048,1.0
t1,34661,0.0015542838,0.01884295,1.0
t1,34665,-0.0054148277,0.019261245,1.0
t1,34671,-0.00186682,0.022848863,1.0
t1,34686,-0.0074397386,0.0190486,1.0
t1,34689,0.004235686,0.023193307,1.0
t1,34694,0.002169001,0.020528384,1.0
t1,34712,0.002525958,0.019766029,1.0
t1,34725,-0.00012375513,0.021998739,1.0
t1,34743,-0.00911479,0.022083754,1.0
t1,34751,0.001024479,0.022172997,1.0
t1,34753,0.004923369,0.021762514,1.0
t1,34754,-0.0043833153,0.018806668,1.0
t1,34763,-0.0009722095,0.024030242,1.0
t1,34772,-0.0014453031,0.023409761,1.0
t1,34811,0.0032048952,0.025278788,1.0
t1,34817,0.00017696846,0.021858273,1.0
t1,34858,0.0017473081,0.019935757,1.0
t1,34882,-0.0004137305,0.025441784,1.0
t1,34919,-0.003989433,0.020865291,1.0
t1,34943,0.006651084,0.020600442,1.0
t1,34948,0.0022831797,0.021888778,1.0
t1,34957,-0.0025705996,0.0219871,1.0
t1,34967,-0.0018214006,0.020253835,1.0
t1,34972,-0.00091214856,0.01721631,1.0
t1,34990,0.002949814,0.021223534,1.0
t1,34993,0.005689831,0.024803529,1.0
t1,34995,-0.0036843007,0.017688168,1.0
t1,35000,0.008336376,0.021963019,1.0
t1,35002,-0.0041326685,0.01962935,1.0
t1,35014,-0.0006250863,0.02369061,1.0
t1,35015,0.0013948398,0.021629767,1.0
t1,35017,0.0008532199,0.01942395,1.0
t1,35019,-0.012237592,0.022220409,1.0
t1,35043,0.0030522887,0.01987272,1.0
t1,35045,-0.004942119,0.020394383,1.0
t1,35054,0.00014873274,0.023536494,1.0
t1,35069,-0.0039005245,0.023534117,1.0
t1,35075,-0.003425947,0.019403925,1.0
t1,35078,0.00064803293,0.021358505,1.0
t1,35091,-0.029294146,0.0382285,1.0
t1,35107,-0.002956702,0.02239253,1.0
t1,35113,0.0054016174,0.019819636,1.0
t1,35133,0.002878194,0.02075262,1.0
t1,35140,-0.0053338087,0.02113163,1.0
t1,35146,0.0009085495,0.023629855,1.0
t1,35149,-0.0019590303,0.021560526,1.0
t1,35152,-0.0043987012,0.02693177,1.0
t1,35168,0.0011039742,0.02372386,1.0
t1,35194,0.0053313104,0.02243746,1.0
t1,35200,-0.0024419483,0.019398695,1.0
t1,35204,-0.0023110607,0.020682212,1.0
t1,35207,0.00811811,0.018979339,1.0
t1,35209,0.0031875798,0.024402078,1.0
t1,35223,-0.0059541697,0.025130225,1.0
t1,35240,-0.009713869,0.019427659,1.0
t1,35246,0.0004635693,0.022920892,1.0
t1,35270,-0.0051595164,0.019982405,1.0
t1,35305,-0.0019214774,0.022397595,1.0
t1,35307,0.0025171197,0.019929038,1.0
t1,35342,0.0015554683,0.023992859,1.0
t1,35348,-0.0014957251,0.026490394,1.0
t1,35359,0.0018219695,0.022328258,1.0
t1,35375,-0.005014624,0.022475291,1.0
t1,35379,0.0049309684,0.024051193,1.0
t1,35394,-0.007333823,0.02288806,1.0
t1,35398,0.0028410503,0.021600217,1.0
t1,35405,-0.0050353887,0.018577088,1.0
t1,35409,-0.00069096166,0.021374932,1.0
t1,35429,-0.0066255657,0.025818544,1.0
t1,35463,0.015236514,0.027154127,1.0
t1,35467,0.002544652,0.021301007,1.0
t1,35485,-0.003685558,0.022931794,1.0
t1,35492,0.007072993,0.022235617,1.0
t1,35497,0.0017697338,0.025877293,1.0
t1,35527,0.007943109,0.026055062,1.0
t1,35534,0.006397946,0.020222338,1.0
t1,35538,-0.0007894795,0.019396638,1.0
t1,35539,-0.000717143,0.030161822,1.0
t1,35550,-0.0049674683,0.021244086,1.0
t1,35591,-0.006149045,0.019677319,1.0
t1,35613,0.0029145358,0.016219294,1.0
t1,35614,-0.00674593,0.02020767,1.0
t1,35627,-0.00059072283,0.024447775,1.0
t1,35641,-0.0032100868,0.01810351,1.0
t1,35649,-0.00096825516,0.022526005,1.0
t1,35655,-0.0030407945,0.024435489,1.0
t1,35674,-0.00014800442,0.0229053,1.0
t1,35699,-0.007528851,0.021676768,1.0
t1,35703,0.005257953,0.022290062,1.0
t1,35704,0.006134044,0.01770948,1.0
t1,35710,0.003825253,0.022948263,1.0
t1,35713,0.0071497513,0.02447737,1.0
t1,35716,-0.004445753,0.025360476,1.0
t1,35722,-0.0005531129,0.01825648,1.0
t1,35726,-0.003996252,0.02295641,1.0
t1,35745,-0.0016367015,0.021616217,1.0
t1,35760,0.006444873,0.02514406,1.0
t1,35770,-0.0061460556,0.023716576,1.0
t1,35781,0.0010698424,0.022834942,1.0
t1,35783,0.00355411,0.020278918,1.0
t1,35787,0.0024111916,0.022801565,1.0
t1,35789,0.003273926,0.025450058,1.0
t1,35801,0.002655583,0.026825203,1.0
t1,35818,-0.00016260832,0.021077955,1.0
t1,35835,0.004627719,0.019424736,1.0
t1,35854,0.0060378555,0.01967278,1.0
t1,35867,0.0059168246,0.02309384,1.0
t1,35879,-0.0057760403,0.020635625,1.0
t1,35886,0.0046452084,0.022031287,1.0
t1,35911,0.00067619135,0.02720698,1.0
t1,35925,-0.0031817427,0.021600215,1.0
t1,35989,0.0015696685,0.022535918,1.0
t1,36014,0.0064614085,0.025208076,1.0
t1,36015,-0.0012850874,0.02518844,1.0
t1,36020,0.00014113045,0.026484545,1.0
t1,36038,0.01040741,0.023778113,1.0
t1,36055,0.0002226113,0.023806518,1.0
t1,36070,-0.00383998,0.020040417,1.0
t1,36084,-0.0006902426,0.019269599,1.0
t1,36103,0.006037637,0.026996898,1.0
t1,36115,0.0040245145,0.021469211,1.0
t1,36120,0.00092583516,0.025142426,1.0
t1,36127,0.013057933,0.028819315,1.0
t1,36140,0.0012931832,0.021411333,1.0
t1,36143,-0.0027338392,0.024601059,1.0
t1,36147,0.0025649122,0.023518354,1.0
t1,36150,-0.0039226785,0.020860108,1.0
t1,36168,0.0024312497,0.017477898,1.0
t1,36174,0.0021964181,0.022045437,1.0
t1,36179,0.006252068,0.020538915,1.0
t1,36180,-7.674808e-6,0.02207998,1.0
t1,36181,0.0020399827,0.019918881,1.0
t1,36183,-0.004878958,0.020634754,1.0
t1,36207,0.011978172,0.026277779,1.0
t1,36251,-0.0012509052,0.020979615,1.0
t1,36256,-0.0043628057,0.021830784,1.0
t1,36260,-0.011799921,0.025915215,1.0
t1,36292,-0.0013905438,0.025482928,1.0
t1,36297,-0.0013138726,0.023171572,1.0
t1,36321,-0.001741013,0.0233409,1.0
t1,36328,0.0046824142,0.024047667,1.0
t1,36347,0.0036687213,0.02396449,1.0
t1,36359,-0.0025314244,0.02256203,1.0
t1,36360,-0.010349205,0.0268067,1.0
t1,36369,-0.0016003163,0.02147471,1.0
t1,36375,0.004615745,0.024361352,1.0
t1,36377,-0.005408478,0.018224249,1.0
t1,36383,0.003237882,0.022227516,1.0
t1,36391,0.006414526,0.030054796,1.0
t1,36396,0.0040140757,0.022024136,1.0
t1,36400,0.002554492,0.0234365,1.0
t1,36407,-0.010417072,0.02109284,1.0
t1,36426,0.009190853,0.029204234,1.0
t1,36430,-0.004014334,0.021990865,1.0
t1,36440,-0.002272235,0.017200178,1.0
t1,36446,0.004881656,0.024250396,1.0
t1,36451,0.008858517,0.026667567,1.0
t1,36464,-0.0008338431,0.02161522,1.0
t1,36465,0.0013462679,0.023147743,1.0
t1,36469,0.0022686722,0.022282908,1.0
t1,36483,-0.0013476564,0.022043634,1.0
t1,36499,0.006887569,0.023574231,1.0
t1,36532,-0.003849074,0.02163671,1.0
t1,36543,-0.0031030918,0.022197437,1.0
t1,36548,-0.0020016262,0.022664692,1.0
t1,36579,-0.0031185613,0.019363394,1.0
t1,36583,0.005643916,0.020593025,1.0
t1,36589,-0.0034244047,0.026827198,1.0
t1,36601,0.0006895109,0.018538972,1.0
t1,36609,-0.0014348556,0.019888928,1.0
t1,36613,-0.0038173853,0.0209024,1.0
t1,36614,0.0023894527,0.020785352,1.0
t1,36641,0.009996614,0.025095578,1.0
t1,36656,0.0007203275,0.018339444,1.0
t1,36670,0.0075364164,0.020061055,1.0
t1,36692,0.0003209211,0.021679591,1.0
t1,36694,0.0054004085,0.022035094,1.0
t1,36699,-3.4411674e-5,0.024458505,1.0
t1,36726,-0.0062426766,0.02355313,1.0
t1,36750,0.0019525329,0.020208975,1.0
t1,36777,-0.0039338674,0.024971368,1.0
t1,36784,-0.0063613304,0.01908536,1.0
t1,36787,0.002908649,0.01966662,1.0
t1,36798,-0.0082076425,0.020571852,1.0
t1,36856,-0.0041111307,0.021172833,1.0
t1,36889,-0.00073952647,0.024493847,1.0
t1,36914,0.0022166807,0.02122759,1.0
t1,36917,0.00084666,0.022276506,1.0
t1,36924,0.00406541,0.025402388,1.0
t1,36947,-0.012259652,0.022470111,1.0
t1,36958,-0.001919805,0.018592468,1.0
t1,36961,-0.015822014,0.029260276,1.0
t1,36967,-0.009793146,0.021470549,1.0
t1,36973,0.015315503,0.023996465,1.0
t1,36984,0.002794627,0.020898594,1.0
t1,36987,-0.0002957406,0.019518545,1.0
t1,37009,-0.0142711215,0.024941374,1.0
t1,37011,0.0037317618,0.020145306,1.0
t1,37032,-0.0035697676,0.020202978,1.0
t1,37049,0.0077817095,0.023323612,1.0
t1,37087,-0.0098061515,0.021513226,1.0
t1,37095,-0.0065882765,0.0242526,1.0
t1,37096,0.004849123,0.026193656,1.0
t1,37110,-0.008106219,0.018663686,1.0
t1,37114,-0.00071002165,0.024645872,1.0
t1,37122,-0.0067997593,0.021539241,1.0
t1,37125,0.0024706325,0.02302359,1.0
t1,37131,-0.00095624337,0.024296137,1.0
t1,37133,0.0034060855,0.023138504,1.0
t1,37139,0.0008713078,0.02569297,1.0
t1,37145,-0.0005153388,0.020852488,1.0
t1,37176,-0.0035690472,0.024641043,1.0
t1,37188,0.0022006962,0.022668669,1.0
t1,37197,0.0018006265,0.022451015,1.0
t1,37215,-0.009597152,0.027256507,1.0
t1,37224,-0.000111522655,0.020598393,1.0
t1,37225,0.012394864,0.028267026,1.0
t1,37231,0.0010754291,0.02005412,1.0
t1,37243,0.0145680485,0.019974843,1.0
t1,37245,0.00070732186,0.02499561,1.0
t1,37259,-0.00027238912,0.02343239,1.0
t1,37266,0.00071794394,0.023365175,1.0
t1,37267,0.0044626123,0.023397353,1.0
t1,37283,-0.0034800507,0.019270476,1.0
t1,37307,-0.007372551,0.028629892,1.0
t1,37318,-0.0021026907,0.01943631,1.0
t1,37330,-0.0026134774,0.027457327,1.0
t1,37340,0.0030608277,0.025136063,1.0
t1,37343,-6.657298e-5,0.021046517,1.0
t1,37347,0.002141026,0.018646803,1.0
t1,37366,0.008512955,0.021384334,1.0
t1,37372,-0.00019998517,0.024256837,1.0
t1,37374,0.0014041772,0.025673019,1.0
t1,37384,8.123296e-5,0.021886155,1.0
t1,37389,0.004184281,0.018158566,1.0
t1,37391,-0.0066557075,0.018859953,1.0
t1,37403,0.0008549885,0.023953876,1.0
t1,37408,-0.0052018743,0.02070335,1.0
t1,37412,-0.0051714843,0.024081381,1.0
t1,37415,-0.014198496,0.025332445,1.0
t1,37420,-0.0123278685,0.020548202,1.0
t1,37425,-0.0021412794,0.021683358,1.0
t1,37441,-0.00093034346,0.02287315,1.0
t1,37447,-0.0070630442,0.022351913,1.0
t1,37481,0.0073756175,0.027561676,1.0
t1,37488,0.0028897768,0.021338817,1.0
t1,37513,0.010569533,0.025146082,1.0
t1,37522,0.0026682103,0.022325674,1.0
t1,37558,-0.00015149252,0.020819552,1.0
t1,37567,0.0063684545,0.022832101,1.0
t1,37617,0.0039461097,0.018635973,1.0
t1,37625,0.011119836,0.027376126,1.0
t1,37643,0.0002632364,0.026576657,1.0
t1,37656,0.0009935289,0.020717265,1.0
t1,37662,0.0019558826,0.020206565,1.0
t1,37664,-0.003925644,0.020794425,1.0
t1,37669,0.0088035865,0.021911701,1.0
t1,37676,0.0027520845,0.02437917,1.0
t1,37681,0.009415947,0.01786309,1.0
t1,37698,0.004787187,0.021958157,1.0
t1,37702,-0.0037924445,0.024317112,1.0
t1,37709,0.0018396307,0.02428439,1.0
t1,37711,-0.012583652,0.02536736,1.0
t1,37723,0.001957989,0.021495186,1.0
t1,37740,0.0015210195,0.02480246,1.0
t1,37746,0.012897328,0.019998472,1.0
t1,37754,0.005748767,0.020172749,1.0
t1,37756,-0.0011450403,0.022352185,1.0
t1,37777,-0.009800361,0.02061222,1.0
t1,37801,-0.01099736,0.022378528,1.0
t1,37802,-0.00021670133,0.018271275,1.0
t1,37808,-0.0014108601,0.020533334,1.0
t1,37815,-0.005267063,0.024348637,1.0
t1,37823,-0.0034150735,0.02098138,1.0
t1,37825,0.0024355892,0.018683411,1.0
t1,37848,-0.0053641116,0.02647489,1.0
t1,37867,0.0007425966,0.01971606,1.0
t1,37879,-0.0005369553,0.027528163,1.0
t1,37922,-0.0051903836,0.027666643,1.0
t1,37925,0.015312825,0.028711474,1.0
t1,37947,-0.008353848,0.023094913,1.0
t1,37965,0.003537152,0.026294481,1.0
t1,37975,-0.0027769282,0.024146527,1.0
t1,37982,0.0026449086,0.027789464,1.0
t1,37983,0.0048576114,0.024662398,1.0
t1,37989,0.008141305,0.022588132,1.0
t1,37997,0.002381779,0.024965955,1.0
t1,38027,-0.0009531758,0.024138179,1.0
t1,38031,-0.005238267,0.0204607,1.0
t1,38036,-0.0028468969,0.02398583,1.0
t1,38037,-0.0024446747,0.01908739,1.0
t1,38043,-0.0021565557,0.023396855,1.0
t1,38069,0.01107939,0.024053162,1.0
t1,38073,0.011681635,0.020690603,1.0
t1,38092,-0.002547165,0.024982179,1.0
t1,38094,0.0056864196,0.022597535,1.0
t1,38097,0.0008954332,0.0179982,1.0
t1,38108,0.0052541,0.017390653,1.0
t1,38117,-0.006522071,0.023009375,1.0
t1,38130,0.0010341344,0.024082132,1.0
t1,38138,-0.008077319,0.020977208,1.0
t1,38139,-0.0032433923,0.018962916,1.0
t1,38168,0.0039801328,0.021907523,1.0
t1,38179,-0.0014316209,0.025547925,1.0
t1,38185,0.008634605,0.024619045,1.0
t1,38190,0.00013503934,0.023248427,1.0
t1,38209,0.0010782988,0.01962531,1.0
t1,38241,-0.004371935,0.02281336,1.0
t1,38254,0.000931635,0.021536743,1.0
t1,38269,-0.009281636,0.025961125,1.0
t1,38280,0.0019367714,0.022595359,1.0
t1,38286,-0.012630126,0.025576498,1.0
t1,38289,-0.0004631135,0.023150286,1.0
t1,38318,-0.0019419991,0.02090605,1.0
t1,38324,0.0057785637,0.019622047,1.0
t1,38340,-0.0001915758,0.018702516,1.0
t1,38367,0.0013883329,0.02054105,1.0
t1,38374,-0.002336745,0.018608978,1.0
t1,38377,0.0009823053,0.023256466,1.0
t1,38386,-0.0022025267,0.01815882,1.0
t1,38429,-0.00026056782,0.02153517,1.0
t1,38430,-0.009457864,0.020433325,1.0
t1,38432,-0.0011174245,0.01872095,1.0
t1,38480,-0.0055983635,0.02356532,1.0
t1,38484,-0.0019191299,0.02830661,1.0
t1,38489,-0.0017754018,0.019289693,1.0
t1,38502,4.012322e-5,0.020522984,1.0
t1,38521,0.013063879,0.025405774,1.0
t1,38526,0.00033201659,0.021532867,1.0
t1,38534,-0.011455955,0.021885926,1.0
t1,38544,0.0012657419,0.022122294,1.0
t1,38548,0.00091386447,0.022678314,1.0
t1,38561,0.0007235509,0.021821845,1.0
t1,38583,-2.2973083e-5,0.0244025,1.0
t1,38595,0.0014959868,0.022660632,1.0
t1,38634,-0.0003336786,0.019624965,1.0
t1,38639,0.0055855727,0.020160727,1.0
t1,38642,-0.001328207,0.020872613,1.0
t1,38646,-0.004422222,0.023592614,1.0
t1,38654,0.0063115605,0.022712147,1.0
t1,38659,0.0042272313,0.023016023,1.0
t1,38660,0.0013140833,0.024685418,1.0
t1,38673,-0.0012558071,0.020277187,1.0
t1,38678,-0.00022302207,0.02354774,1.0
t1,38694,0.002036382,0.019995747,1.0
t1,38699,0.0041085198,0.020839816,1.0
t1,38709,-0.0019904173,0.02361719,1.0
t1,38721,0.0040739896,0.020321643,1.0
t1,38725,0.0035705722,0.025056006,1.0
t1,38738,0.0062140585,0.02257638,1.0
t1,38746,0.00017507722,0.022053976,1.0
t1,38749,0.003032897,0.023436334,1.0
t1,38752,5.010456e-5,0.022543754,1.0
t1,38766,-0.0042721564,0.022295,1.0
t1,38778,0.0063512516,0.022434719,1.0
t1,38782,0.0028377634,0.028016862,1.0
t1,38798,0.0018212962,0.021867491,1.0
t1,38799,0.0038503446,0.023702612,1.0
t1,38800,-0.007020997,0.024440221,1.0
t1,38801,0.0047460236,0.018388052,1.0
t1,38829,0.0024529684,0.025696132,1.0
t1,38837,0.0049712393,0.02294859,1.0
t1,38851,-0.0019937102,0.020121766,1.0
t1,38856,0.0014994087,0.018288102,1.0
t1,38867,0.0073000803,0.02643588,1.0
t1,38879,-0.002561066,0.024411757,1.0
t1,38882,-0.0057033715,0.02309921,1.0
t1,38885,-0.0028106496,0.0200743,1.0
t1,38897,-0.0031141203,0.018641202,1.0
t1,38901,-0.0021695192,0.021289403,1.0
t1,38929,0.0003202313,0.02185956,1.0
t1,38937,-0.0006434048,0.020685127,1.0
t1,38943,0.003471983,0.019936485,1.0
t1,38947,-0.0061120773,0.024979299,1.0
t1,38954,0.0006915029,0.024513558,1.0
t1,38968,0.0071591414,0.020763893,1.0
t1,38985,-0.0013241484,0.023563426,1.0
t1,38996,-0.0006153687,0.021634063,1.0
t1,39003,-0.0017728347,0.023214826,1.0
t1,39025,0.0026473906,0.024821354,1.0
t1,39052,-0.0072429962,0.026252376,1.0
t1,39058,-0.0070613236,0.023907779,1.0
t1,39059,-0.0039556404,0.022923056,1.0
t1,39072,-0.0027261162,0.023860997,1.0
t1,39073,0.008282601,0.018719787,1.0
t1,39074,-0.0029805065,0.024014777,1.0
t1,39080,0.009569448,0.025219623,1.0
t1,39082,-0.00030974392,0.022453384,1.0
t1,39106,-0.0031810992,0.022585237,1.0
t1,39113,0.004224112,0.022994183,1.0
t1,39171,4.9376253e-5,0.026083665,1.0
t1,39175,2.3851572e-7,0.017083975,1.0
t1,39176,-0.007697775,0.023800025,1.0
t1,39182,0.0017494861,0.02398341,1.0
t1,39183,-0.0052037025,0.019989911,1.0
t1,39203,0.000670945,0.01941276,1.0
t1,39224,0.0049287006,0.024776816,1.0
t1,39259,0.0065619,0.019836782,1.0
t1,39265,-0.0016877598,0.021591574,1.0
t1,39266,0.0071303425,0.02377995,1.0
t1,39310,0.00044195176,0.022184342,1.0
t1,39315,-0.00014954411,0.019822525,1.0
t1,39316,0.009515339,0.026789496,1.0
t1,39325,-0.0007709109,0.02272023,1.0
t1,39331,-0.0022529918,0.017815957,1.0
t1,39333,-0.0054672486,0.02107527,1.0
t1,39334,-0.0023674855,0.019184457,1.0
t1,39342,-0.004496901,0.02378182,1.0
t1,39343,0.004173816,0.021836601,1.0
t1,39346,0.0043485044,0.020207314,1.0
t1,39353,-0.010812414,0.024202112,1.0
t1,39357,-0.0003744401,0.022206975,1.0
t1,39365,0.00471399,0.020274516,1.0
t1,39369,0.004077384,0.022871388,1.0
t1,39375,-0.0067537474,0.020837754,1.0
t1,39378,-0.0012316928,0.023327813,1.0
t1,39385,0.001849928,0.020312533,1.0
t1,39389,-0.016951278,0.026394492,1.0
t1,39432,-0.000647404,0.021941604,1.0
t1,39443,0.0012668732,0.019376742,1.0
t1,39457,0.0028569074,0.022300404,1.0
t1,39520,-0.012624185,0.024447829,1.0
t1,39544,0.0006677141,0.024751894,1.0
t1,39554,-0.00093208364,0.017040178,1.0
t1,39570,0.0040370543,0.019233448,1.0
t1,39588,-0.0026638675,0.019675072,1.0
t1,39595,-0.014673215,0.027995232,1.0
t1,39596,-0.0007443755,0.019274801,1.0
t1,39648,6.34294e-5,0.02144261,1.0
t1,39651,0.010790307,0.025567055,1.0
t1,39659,-0.00022097159,0.023358427,1.0
t1,39667,-0.010714633,0.0245903,1.0
t1,39668,0.002529002,0.0251018,1.0
t1,39708,-0.0030543907,0.027669378,1.0
t1,39718,0.0002679938,0.020487586,1.0
t1,39723,0.011931203,0.027348088,1.0
t1,39733,0.0067708367,0.02039432,1.0
t1,39741,-0.0034077265,0.022024311,1.0
t1,39742,-0.0008956564,0.020518204,1.0
t1,39747,-0.0033089132,0.020977095,1.0
t1,39748,0.0047540986,0.023441605,1.0
t1,39772,0.0011166753,0.0192374,1.0
t1,39777,0.0058562118,0.026598254,1.0
t1,39787,-0.00954916,0.02897782,1.0
t1,39790,-0.00703975,0.023009239,1.0
t1,39824,-0.0013851384,0.023744723,1.0
t1,39834,0.0015430707,0.021825535,1.0
t1,39839,-0.006956919,0.026765976,1.0
t1,39840,-0.0012549395,0.020252427,1.0
t1,39848,-0.005562731,0.021506418,1.0
t1,39853,-0.008713842,0.022441609,1.0
t1,39857,-0.015110095,0.028519697,1.0
t1,39876,-0.0028295654,0.02391919,1.0
t1,39877,-0.014930952,0.026183316,1.0
t1,39894,-0.0036362675,0.021088663,1.0
t1,39899,-0.007795158,0.020655872,1.0
t1,39910,0.0029791703,0.024868215,1.0
t1,39922,-0.006640109,0.025700934,1.0
t1,39932,0.0064682225,0.019006548,1.0
t1,39939,-0.0013150554,0.019287784,1.0
t1,39963,0.006526642,0.02283094,1.0
t1,40001,0.02234244,0.041735496,1.0
t1,40002,-0.003639096,0.020362526,1.0
t1,40004,-3.2184296e-5,0.0211415,1.0
t1,40038,0.004613177,0.023903577,1.0
t1,40039,-0.0052058427,0.022192113,1.0
t1,40050,0.00042431083,0.024032163,1.0
t1,40064,-0.001573382,0.023498788,1.0
t1,40073,0.015878454,0.027071504,1.0
t1,40081,0.00090744585,0.020491676,1.0
t1,40084,-0.008087761,0.028382009,1.0
t1,40092,0.015338139,0.020298934,1.0
t1,40099,-0.0008657697,0.0198495,1.0
t1,40109,0.005425201,0.02938737,1.0
t1,40119,0.004865075,0.019870708,1.0
t1,40120,-0.0033080578,0.02331653,1.0
t1,40125,0.00993511,0.021335164,1.0
t1,40131,-0.0028816485,0.020936333,1.0
t1,40144,-0.0025589464,0.020105908,1.0
t1,40162,0.0076716114,0.018363973,1.0
t1,40170,-0.007909461,0.02101737,1.0
t1,40174,-0.0018063143,0.020374237,1.0
t1,40189,0.00416165,0.021469215,1.0
t1,40222,0.0045361677,0.020853875,1.0
t1,40245,-0.002390407,0.019668747,1.0
t1,40262,-0.0038872117,0.026672812,1.0
t1,40267,-0.0014977807,0.021928804,1.0
t1,40268,0.0024679203,0.019687686,1.0
t1,40274,-0.0034673223,0.019620365,1.0
t1,40282,-0.00020112871,0.02184721,1.0
t1,40288,-0.002764555,0.019935833,1.0
t1,40313,0.007102403,0.025741998,1.0
t1,40330,0.008985844,0.02057423,1.0
t1,40342,-0.0047793547,0.023165878,1.0
t1,40372,-0.0048946757,0.019168213,1.0
t1,40393,-0.006149247,0.01994989,1.0
t1,40396,0.006131626,0.017435793,1.0
t1,40413,0.0027471166,0.02250274,1.0
t1,40435,-0.0076246415,0.030855319,1.0
t1,40446,0.006891118,0.020402415,1.0
t1,40456,-0.0008207973,0.02175593,1.0
t1,40460,0.011063927,0.026037034,1.0
t1,40466,-0.0006449646,0.029608836,1.0
t1,40478,0.0044048894,0.02138433,1.0
t1,40489,-0.008109316,0.028721407,1.0
t1,40494,-0.0064838063,0.023303134,1.0
t1,40506,0.013486994,0.02458931,1.0
t1,40519,0.008721001,0.020811444,1.0
t1,40524,0.005572781,0.021270923,1.0
t1,40532,-0.0032006036,0.023874303,1.0
t1,40541,-0.010303972,0.027062507,1.0
t1,40556,-0.005565242,0.024215398,1.0
t1,40580,0.0027169571,0.023791991,1.0
t1,40595,0.0056967638,0.024420027,1.0
t1,40598,0.001482234,0.019547114,1.0
t1,40609,0.0036423027,0.019381702,1.0
t1,40644,0.0018027539,0.021483393,1.0
t1,40650,-0.0014110865,0.022232912,1.0
t1,40662,0.0056746174,0.026902447,1.0
t1,40686,0.0014176419,0.022185251,1.0
t1,40687,-0.0019722276,0.018914321,1.0
t1,40688,0.003710082,0.022228798,1.0
t1,40689,0.009135334,0.022174954,1.0
t1,40706,-0.0032644689,0.01853816,1.0
t1,40721,-0.0026623125,0.02197555,1.0
t1,40740,-0.007733246,0.021640776,1.0
